date,t,p_infected_tested,p_tested,p_infected,p_tested_infected,pop,smoothed_P_t_i,newCases,smoothedCases,pRelDetection,pRelUnderdetection,minNTrue,minUnderdetection,minTrueIncidence,reportedIncidence
2021-09-06,586,0.085,0.001626,0.0000177,7.823,84334787,8.136,21349,20455,0.237,0.763,86273,65818,716.088,169.782
2021-09-07,587,0.084,0.001642,0.0000177,7.828,84334787,8.163,21328,20536,0.238,0.762,86328,65792,716.544,170.454
2021-09-08,588,0.083,0.001657,0.0000176,7.848,84334787,8.205,21483,20562,0.239,0.761,85996,65434,713.788,170.67
2021-09-09,589,0.082,0.001673,0.0000174,7.895,84334787,8.261,21315,20533,0.241,0.759,85293,64760,707.953,170.429
2021-09-10,590,0.081,0.001688,0.0000171,8.001,84334787,8.328,21220,20451,0.243,0.757,84266,63815,699.429,169.748
2021-09-11,591,0.08,0.001704,0.0000166,8.199,84334787,8.403,20955,20318,0.245,0.755,82972,62654,688.689,168.645
2021-09-12,592,0.079,0.00172,0.0000160,8.485,84334787,8.48,20689,20137,0.247,0.753,81483,61346,676.329,167.142
2021-09-13,593,0.078,0.001713,0.0000153,8.745,84334787,8.555,20470,19912,0.249,0.751,79874,59962,662.974,165.275
2021-09-14,594,0.077,0.001706,0.0000147,8.984,84334787,8.62,20431,19649,0.251,0.749,78221,58572,649.254,163.092
2021-09-15,595,0.077,0.001699,0.0000142,9.147,84334787,8.671,19938,19354,0.253,0.747,76594,57240,635.75,160.643
2021-09-16,596,0.076,0.001692,0.0000139,9.218,84334787,8.703,19386,19035,0.254,0.746,75056,56021,622.984,157.995
2021-09-17,597,0.075,0.001685,0.0000137,9.221,84334787,8.712,18782,18699,0.254,0.746,73655,54956,611.355,155.206
2021-09-18,598,0.074,0.001678,0.0000136,9.195,84334787,8.696,18137,18355,0.253,0.747,72434,54079,601.22,152.351
2021-09-19,599,0.074,0.001671,0.0000134,9.167,84334787,8.654,17705,18011,0.252,0.748,71422,53411,592.821,149.496
2021-09-20,600,0.072,0.001666,0.0000133,9.064,84334787,8.586,17562,17677,0.25,0.75,70646,52969,586.38,146.724
2021-09-21,601,0.071,0.001662,0.0000132,8.925,84334787,8.496,17142,17361,0.248,0.752,70120,52759,582.014,144.101
2021-09-22,602,0.069,0.001657,0.0000132,8.712,84334787,8.386,16532,17071,0.244,0.756,69852,52781,579.789,141.694
2021-09-23,603,0.068,0.001652,0.0000133,8.431,84334787,8.262,16027,16811,0.241,0.759,69827,53016,579.582,139.536
2021-09-24,604,0.067,0.001648,0.0000135,8.126,84334787,8.127,15688,16588,0.237,0.763,70040,53452,581.35,137.685
2021-09-25,605,0.065,0.001643,0.0000137,7.829,84334787,7.989,15553,16403,0.233,0.767,70458,54055,584.819,136.149
2021-09-26,606,0.064,0.001639,0.0000138,7.556,84334787,7.853,15356,16258,0.229,0.771,71044,54786,589.683,134.946
2021-09-27,607,0.064,0.001639,0.0000139,7.489,84334787,7.726,15319,16150,0.225,0.775,71735,55585,595.419,134.049
2021-09-28,608,0.064,0.00164,0.0000141,7.406,84334787,7.613,15422,16078,0.222,0.778,72472,56394,601.536,133.451
2021-09-29,609,0.064,0.00164,0.0000143,7.284,84334787,7.521,15819,16036,0.219,0.781,73166,57130,607.296,133.103
2021-09-30,610,0.064,0.001641,0.0000147,7.124,84334787,7.455,16082,16021,0.217,0.783,73743,57722,612.085,132.978
2021-10-01,611,0.064,0.001641,0.0000150,6.949,84334787,7.42,16199,16028,0.216,0.784,74122,58094,615.231,133.036
2021-10-02,612,0.064,0.001642,0.0000154,6.785,84334787,7.42,16193,16052,0.216,0.784,74236,58184,616.178,133.236
2021-10-03,613,0.064,0.001642,0.0000157,6.662,84334787,7.457,16136,16093,0.217,0.783,74059,57966,614.708,133.576
2021-10-04,614,0.064,0.001641,0.0000158,6.622,84334787,7.531,16136,16147,0.219,0.781,73574,57427,610.683,134.024
2021-10-05,615,0.064,0.001639,0.0000156,6.711,84334787,7.642,16108,16216,0.223,0.777,72820,56604,604.424,134.597
2021-10-06,616,0.064,0.001638,0.0000150,6.983,84334787,7.785,15986,16302,0.227,0.773,71858,55556,596.44,135.311
2021-10-07,617,0.064,0.001636,0.0000141,7.43,84334787,7.956,15910,16408,0.232,0.768,70773,54365,587.434,136.191
2021-10-08,618,0.064,0.001635,0.0000132,7.95,84334787,8.147,16094,16538,0.237,0.763,69661,53123,578.204,137.27
2021-10-09,619,0.064,0.001633,0.0000125,8.42,84334787,8.35,16331,16700,0.243,0.757,68629,51929,569.638,138.614
2021-10-10,620,0.065,0.001632,0.0000120,8.792,84334787,8.558,16580,16899,0.249,0.751,67761,50862,562.433,140.266
2021-10-11,621,0.067,0.001608,0.0000116,9.249,84334787,8.763,16577,17144,0.255,0.745,67138,49994,557.262,142.3
2021-10-12,622,0.069,0.001583,0.0000114,9.624,84334787,8.959,16745,17444,0.261,0.739,66818,49374,554.606,144.79
2021-10-13,623,0.072,0.001559,0.0000113,9.893,84334787,9.143,16867,17807,0.266,0.734,66834,49027,554.739,147.803
2021-10-14,624,0.074,0.001535,0.0000113,10.021,84334787,9.315,17138,18243,0.271,0.729,67205,48962,557.818,151.422
2021-10-15,625,0.076,0.001511,0.0000115,9.994,84334787,9.478,17480,18761,0.276,0.724,67923,49162,563.778,155.721
2021-10-16,626,0.078,0.001487,0.0000119,9.826,84334787,9.638,18032,19367,0.281,0.719,68953,49586,572.327,160.751
2021-10-17,627,0.081,0.001463,0.0000124,9.548,84334787,9.803,18451,20068,0.286,0.714,70247,50179,583.068,166.569
2021-10-18,628,0.085,0.001475,0.0000130,9.59,84334787,9.982,18671,20868,0.291,0.709,71738,50870,595.443,173.21
2021-10-19,629,0.089,0.001486,0.0000138,9.513,84334787,10.185,19208,21765,0.297,0.703,73334,51569,608.691,180.655
2021-10-20,630,0.092,0.001498,0.0000147,9.405,84334787,10.419,21069,22759,0.304,0.696,74961,52202,622.195,188.905
2021-10-21,631,0.096,0.00151,0.0000154,9.449,84334787,10.69,22760,23843,0.312,0.688,76540,52697,635.301,197.903
2021-10-22,632,0.1,0.001522,0.0000157,9.724,84334787,11,24462,25009,0.321,0.679,78017,53008,647.561,207.581
2021-10-23,633,0.104,0.001534,0.0000157,10.187,84334787,11.348,26040,26248,0.331,0.669,79372,53124,658.808,217.865
2021-10-24,634,0.108,0.001546,0.0000155,10.782,84334787,11.728,27412,27548,0.342,0.658,80607,53059,669.058,228.655
2021-10-25,635,0.11,0.001608,0.0000152,11.622,84334787,12.13,27917,28899,0.353,0.647,81757,52858,678.604,239.869
2021-10-26,636,0.112,0.00167,0.0000149,12.544,84334787,12.543,28984,30293,0.366,0.634,82878,52585,687.908,251.44
2021-10-27,637,0.114,0.001732,0.0000146,13.48,84334787,12.955,31046,31723,0.378,0.622,84031,52308,697.478,263.309
2021-10-28,638,0.115,0.001794,0.0000144,14.34,84334787,13.354,33710,33188,0.389,0.611,85283,52095,707.87,275.469
2021-10-29,639,0.117,0.001856,0.0000144,15.058,84334787,13.732,35727,34691,0.4,0.6,86689,51998,719.541,287.944
2021-10-30,640,0.119,0.001918,0.0000146,15.59,84334787,14.086,37411,36244,0.41,0.59,88298,52054,732.896,300.834
2021-10-31,641,0.121,0.00198,0.0000151,15.871,84334787,14.415,38494,37860,0.42,0.58,90124,52264,748.052,314.248
2021-11-01,642,0.126,0.001986,0.0000158,15.841,84334787,14.728,39143,39560,0.429,0.571,92170,52610,765.034,328.358
2021-11-02,643,0.131,0.001993,0.0000169,15.478,84334787,15.036,39031,41368,0.438,0.562,94408,53040,783.61,343.365
2021-11-03,644,0.137,0.002,0.0000183,14.918,84334787,15.355,38468,43307,0.447,0.553,96784,53477,803.332,359.459
2021-11-04,645,0.142,0.002007,0.0000198,14.4,84334787,15.701,40993,45398,0.458,0.542,99222,53824,823.568,376.815
2021-11-05,646,0.147,0.002013,0.0000210,14.145,84334787,16.09,44451,47657,0.469,0.531,101640,53983,843.638,395.565
2021-11-06,647,0.153,0.00202,0.0000216,14.264,84334787,16.535,47644,50094,0.482,0.518,103960,53866,862.894,415.793
2021-11-07,648,0.158,0.002027,0.0000217,14.721,84334787,17.044,49555,52709,0.497,0.503,106119,53410,880.814,437.498
2021-11-08,649,0.16,0.002133,0.0000216,15.789,84334787,17.618,50816,55494,0.513,0.487,108091,52597,897.183,460.614
2021-11-09,650,0.162,0.00224,0.0000214,16.938,84334787,18.248,54473,58433,0.532,0.468,109883,51450,912.057,485.009
2021-11-10,651,0.163,0.002346,0.0000212,18.11,84334787,18.92,60985,61503,0.551,0.449,111546,50043,925.86,510.49
2021-11-11,652,0.165,0.002452,0.0000210,19.314,84334787,19.613,65185,64678,0.572,0.428,113159,48481,939.248,536.844
2021-11-12,653,0.167,0.002559,0.0000208,20.582,84334787,20.3,68979,67931,0.592,0.408,114831,46900,953.126,563.844
2021-11-13,654,0.169,0.002665,0.0000205,21.933,84334787,20.95,72503,71231,0.611,0.389,116674,45443,968.424,591.235
2021-11-14,655,0.171,0.002771,0.0000203,23.32,84334787,21.532,75419,74553,0.627,0.373,118813,44260,986.178,618.809
2021-11-15,656,0.174,0.002828,0.0000202,24.449,84334787,22.018,77466,77872,0.642,0.358,121366,43494,1007.368,646.357
2021-11-16,657,0.178,0.002884,0.0000202,25.37,84334787,22.381,80409,81165,0.652,0.348,124444,43279,1032.917,673.69
2021-11-17,658,0.182,0.00294,0.0000206,25.96,84334787,22.603,84925,84408,0.659,0.341,128147,43739,1063.652,700.608
2021-11-18,659,0.185,0.002997,0.0000213,26.114,84334787,22.671,88451,87581,0.661,0.339,132567,44986,1100.34,726.944
2021-11-19,660,0.189,0.003053,0.0000223,25.803,84334787,22.581,91733,90658,0.658,0.342,137771,47113,1143.534,752.484
2021-11-20,661,0.192,0.003109,0.0000238,25.119,84334787,22.337,96436,93616,0.651,0.349,143818,50202,1193.726,777.036
2021-11-21,662,0.196,0.003166,0.0000256,24.214,84334787,21.951,98822,96426,0.64,0.36,150737,54311,1251.155,800.36
2021-11-22,663,0.198,0.003185,0.0000277,22.806,84334787,21.442,100463,99059,0.625,0.375,158529,59470,1315.831,822.215
2021-11-23,664,0.2,0.003205,0.0000298,21.533,84334787,20.833,103912,101486,0.607,0.393,167161,65675,1387.478,842.359
2021-11-24,665,0.202,0.003224,0.0000319,20.432,84334787,20.151,107208,103679,0.587,0.413,176556,72877,1465.459,860.562
2021-11-25,666,0.204,0.003244,0.0000340,19.44,84334787,19.423,110788,105612,0.566,0.434,186587,80975,1548.719,876.606
2021-11-26,667,0.206,0.003264,0.0000365,18.429,84334787,18.677,113826,107264,0.544,0.456,197075,89811,1635.772,890.318
2021-11-27,668,0.208,0.003283,0.0000394,17.301,84334787,17.938,114265,108622,0.523,0.477,207799,99177,1724.784,901.59
2021-11-28,669,0.21,0.003303,0.0000431,16.094,84334787,17.225,115009,109677,0.502,0.498,218495,108818,1813.564,910.347
2021-11-29,670,0.209,0.003302,0.0000468,14.756,84334787,16.555,115226,110428,0.482,0.518,228892,118464,1899.861,916.58
2021-11-30,671,0.209,0.003302,0.0000497,13.858,84334787,15.937,114566,110881,0.464,0.536,238741,127860,1981.611,920.34
2021-12-01,672,0.208,0.003301,0.0000509,13.487,84334787,15.375,114300,111045,0.448,0.552,247840,136795,2057.135,921.702
2021-12-02,673,0.207,0.003301,0.0000506,13.529,84334787,14.865,113812,110932,0.433,0.567,256074,145142,2125.479,920.764
2021-12-03,674,0.207,0.0033,0.0000496,13.769,84334787,14.402,112712,110555,0.42,0.58,263420,152865,2186.452,917.634
2021-12-04,675,0.206,0.0033,0.0000486,14.013,84334787,13.974,112265,109927,0.407,0.593,269945,160018,2240.612,912.422
2021-12-05,676,0.206,0.003299,0.0000479,14.155,84334787,13.57,111567,109060,0.395,0.605,275785,166725,2289.085,905.226
2021-12-06,677,0.204,0.003249,0.0000477,13.925,84334787,13.18,110862,107964,0.384,0.616,281096,173132,2333.168,896.128
2021-12-07,678,0.203,0.003199,0.0000477,13.622,84334787,12.795,110333,106650,0.373,0.627,286024,179374,2374.071,885.222
2021-12-08,679,0.202,0.003148,0.0000479,13.264,84334787,12.412,109109,105129,0.362,0.638,290652,185523,2412.485,872.597
2021-12-09,680,0.2,0.003098,0.0000485,12.807,84334787,12.031,107159,103412,0.351,0.649,294962,191550,2448.259,858.346
2021-12-10,681,0.199,0.003048,0.0000498,12.178,84334787,11.657,104212,101516,0.34,0.66,298834,197318,2480.398,842.608
2021-12-11,682,0.198,0.002998,0.0000523,11.331,84334787,11.3,100960,99457,0.329,0.671,302014,202557,2506.792,825.518
2021-12-12,683,0.197,0.002947,0.0000562,10.307,84334787,10.972,98716,97257,0.32,0.68,304161,206904,2524.613,807.258
2021-12-13,684,0.195,0.002903,0.0000611,9.253,84334787,10.686,96563,94938,0.311,0.689,304872,209934,2530.514,788.009
2021-12-14,685,0.193,0.002858,0.0000657,8.401,84334787,10.452,93437,92521,0.305,0.695,303750,211229,2521.202,767.948
2021-12-15,686,0.191,0.002813,0.0000676,7.958,84334787,10.281,90832,90030,0.3,0.7,300504,210474,2494.259,747.272
2021-12-16,687,0.19,0.002768,0.0000653,8.033,84334787,10.177,86617,87485,0.297,0.703,294999,207514,2448.566,726.148
2021-12-17,688,0.188,0.002724,0.0000596,8.589,84334787,10.141,83634,84905,0.296,0.704,287293,202388,2384.604,704.733
2021-12-18,689,0.186,0.002679,0.0000529,9.427,84334787,10.173,80815,82310,0.296,0.704,277644,195334,2304.515,683.194
2021-12-19,690,0.184,0.002634,0.0000473,10.263,84334787,10.267,79067,79718,0.299,0.701,266436,186718,2211.486,661.68
